Feature,Importance
Cod_SPro_EK201830144484,3.419240954444594e-10
Cod_SPro_EK201830065819,3.416589304906412e-10
Cod_SPro_EK201830226010,3.4110828164485285e-10
COD_S11_SB11201220316850,3.410506271419847e-10
SCHOOL_NAME_I.E. GUILLERMO LEON VALENCIA,3.3912558026237885e-10
Cod_SPro_EK201830107119,3.378441945532709e-10
COD_S11_SB11201220504756,3.3753103889026297e-10
Cod_SPro_EK201830165341,3.3746737274553906e-10
COD_S11_SB11201220165150,3.3722096144027327e-10
Cod_SPro_EK201830204344,3.367911694764723e-10
Cod_SPro_EK201830060851,3.360663355250676e-10
Cod_SPro_EK201830063648,3.3604372313343945e-10
COD_S11_SB11201220195271,3.3594626406366254e-10
COD_S11_SB11201220135258,3.356613307829019e-10
COD_S11_SB11201220335053,3.3539376525099776e-10
COD_S11_SB11201220408837,3.3457289632392665e-10
Cod_SPro_EK201830151070,3.344654803681514e-10
SCHOOL_NAME_LIC SANTA BERNARDITA                                                                                ,3.3437725520140153e-10
Cod_SPro_EK201830003413,3.3420075490691483e-10
COD_S11_SB11201220325141,3.335089569941875e-10
Cod_SPro_EK201830196872,3.3337106625091055e-10
Cod_SPro_EK201830015832,3.3326073386564484e-10
COD_S11_SB11201320031501,3.332606855205429e-10
Cod_SPro_EK201830083443,3.3314399707628446e-10
Cod_SPro_EK201830042264,3.3307462915329355e-10
Cod_SPro_EK201830133636,3.329748527785685e-10
COD_S11_SB11201220326947,3.328831609564026e-10
SCHOOL_NAME_GIMSABER,3.3224650021270136e-10
Cod_SPro_EK201830003327,3.3207590513048646e-10
COD_S11_SB11201320521236,3.319054266714712e-10
COD_S11_SB11201320020745,3.3183153392967176e-10
Cod_SPro_EK201830038833,3.318051796855341e-10
COD_S11_SB11201220533738,3.3114507096723894e-10
COD_S11_SB11201320216787,3.309344873881216e-10
COD_S11_SB11201220087622,3.308211735333074e-10
Cod_SPro_EK201830128803,3.3079267509324277e-10
Cod_SPro_EK201830210600,3.306189044763213e-10
Cod_SPro_EK201830192399,3.301884976772291e-10
Cod_SPro_EK201830048450,3.300974836057947e-10
Cod_SPro_EK201830029171,3.300509266746204e-10
Cod_SPro_EK201830035312,3.298895337648995e-10
COD_S11_SB11201420006859,3.294942677580284e-10
SCHOOL_NAME_I. E. ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,3.294202246664398e-10
COD_S11_SB11201220360232,3.289903722477385e-10
Cod_SPro_EK201830096770,3.2880901314931793e-10
COD_S11_SB11201320321320,3.28381240666571e-10
COD_S11_SB11201420468392,3.2835181499588765e-10
COD_S11_SB11201220195387,3.281945793364443e-10
COD_S11_SB11201320578539,3.275416576317089e-10
COD_S11_SB11201220343295,3.271271998949808e-10
COD_S11_SB11201320258707,3.269122834636732e-10
COD_S11_SB11201320021745,3.2664724055168357e-10
SCHOOL_NAME_COL INTEGD JUAN ATALAYA,3.2659188360934305e-10
COD_S11_SB11201220255309,3.262277580377667e-10
COD_S11_SB11201320258243,3.2617863966934473e-10
Cod_SPro_EK201830044432,3.2611262915035596e-10
Cod_SPro_EK201830214615,3.260429920394783e-10
Cod_SPro_EK201830192367,3.25818026198003e-10
COD_S11_SB11201320176771,3.2555516351420374e-10
Cod_SPro_EK201830052461,3.253942934495487e-10
COD_S11_SB11201320206837,3.252943104472612e-10
Cod_SPro_EK201830038838,3.2514462631841826e-10
Cod_SPro_EK201830109010,3.2463922884970885e-10
COD_S11_SB11201320398246,3.238965339037543e-10
COD_S11_SB11201320196150,3.2361431642893675e-10
COD_S11_SB11201320399840,3.2346691238429224e-10
Cod_SPro_EK201830133604,3.2320460169396823e-10
COD_S11_SB11201320023469,3.2306940632217334e-10
COD_S11_SB11201320010821,3.2300991538471306e-10
Cod_SPro_EK201830118554,3.22999492516017e-10
COD_S11_SB11201220082886,3.223778491722965e-10
COD_S11_SB11201420129653,3.218249944631753e-10
COD_S11_SB11201220016117,3.21589160217857e-10
COD_S11_SB11201320416372,3.2124205646711723e-10
Cod_SPro_EK201830166057,3.2051706413574913e-10
COD_S11_SB11201220437344,3.2011951318593355e-10
COD_S11_SB11201320449861,3.2003485198797017e-10
COD_S11_SB11201320200208,3.1956431239435524e-10
COD_S11_SB11201220582764,3.1953567484909846e-10
COD_S11_SB11201220432192,3.192490936950308e-10
Cod_SPro_EK201830063399,3.189351383742854e-10
Cod_SPro_EK201830143229,3.188569734295568e-10
COD_S11_SB11201320240024,3.1806390513576537e-10
Cod_SPro_EK201830088041,3.180082708680537e-10
COD_S11_SB11201320223452,3.17610231930382e-10
SCHOOL_NAME_INSTITUTO LA MILAGROSA,3.1734991803444433e-10
SCHOOL_NAME_I.E. POLICARPA SALAVARRIETA,3.172303709547777e-10
COD_S11_SB11201320434142,3.171189417022342e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA TECNICO EL ORTIGAL,3.169613022940332e-10
COD_S11_SB11201220319576,3.166530720884159e-10
Cod_SPro_EK201830024811,3.164752994016315e-10
Cod_SPro_EK201830178661,3.161123624640113e-10
COD_S11_SB11201220075711,3.156481478519277e-10
COD_S11_SB11201320195546,3.156367380148973e-10
Cod_SPro_EK201830086598,3.155678558845795e-10
COD_S11_SB11201220293190,3.155196754977922e-10
COD_S11_SB11201320003045,3.149485550790251e-10
Cod_SPro_EK201830074702,3.146331563521027e-10
Cod_SPro_EK201830008925,3.144676568034857e-10
Cod_SPro_EK201830220776,3.1433626103761263e-10
COD_S11_SB11201320180817,3.1423171733354537e-10
COD_S11_SB11201320081103,3.138030334379822e-10
Cod_SPro_EK201830020452,3.1371467344152347e-10
Cod_SPro_EK201830204272,3.13410820754452e-10
Cod_SPro_EK201830169457,3.1310631335066327e-10
Cod_SPro_EK201830023259,3.129880428152452e-10
Cod_SPro_EK201830157244,3.1288862633641463e-10
Cod_SPro_EK201830002433,3.128125978107475e-10
Cod_SPro_EK201830165036,3.127437748997372e-10
COD_S11_SB11201310000731,3.1245860004876937e-10
COD_S11_SB11201320004343,3.1237459172548325e-10
COD_S11_SB11201320025279,3.1232702737946406e-10
COD_S11_SB11201220485458,3.1224770613345995e-10
Cod_SPro_EK201830067336,3.1212130338258844e-10
COD_S11_SB11201320486060,3.1209942271769517e-10
Cod_SPro_EK201830101624,3.1185297618602467e-10
COD_S11_SB11201320176043,3.1182953257425976e-10
SCHOOL_NAME_INSTITUTO PEDAGOGICO CRECER Y CONSTRUIR,3.116731470342184e-10
COD_S11_SB11201320000191,3.1166344931626843e-10
COD_S11_SB11201320132053,3.11273127568444e-10
COD_S11_SB11201220167110,3.1115167834428974e-10
COD_S11_SB11201210033482,3.1113545104339143e-10
Cod_SPro_EK201830236494,3.111172759608685e-10
Cod_SPro_EK201830166684,3.109904022848539e-10
Cod_SPro_EK201830002185,3.109823813479263e-10
COD_S11_SB11201220347738,3.109737194320909e-10
COD_S11_SB11201420358676,3.1093849722882134e-10
Cod_SPro_EK201830015744,3.107921319747047e-10
Cod_SPro_EK201830158433,3.107042790355013e-10
COD_S11_SB11201220405488,3.106399243964931e-10
Cod_SPro_EK201830117200,3.106368770284153e-10
COD_S11_SB11201220104654,3.106057569831854e-10
Cod_SPro_EK201830130584,3.1059188601950567e-10
COD_S11_SB11201320011216,3.1039420641562875e-10
COD_S11_SB11201310001612,3.1023263320215517e-10
COD_S11_SB11201320019321,3.101610098826312e-10
COD_S11_SB11201320514541,3.10101283035738e-10
COD_S11_SB11201220284805,3.100201228958882e-10
Cod_SPro_EK201830097498,3.100201228925046e-10
Cod_SPro_EK201830158395,3.1001826634869907e-10
COD_S11_SB11201320004442,3.0990558689536076e-10
Cod_SPro_EK201830087970,3.098695090642721e-10
COD_S11_SB11201420054370,3.0980576793365414e-10
Cod_SPro_EK201830054810,3.0978115324395937e-10
COD_S11_SB11201220321732,3.0976058300879754e-10
Cod_SPro_EK201830238779,3.0967453659548754e-10
COD_S11_SB11201220066029,3.095399573121814e-10
Cod_SPro_EK201830195457,3.092903064718172e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA COLEGIO DISTRITAL MARIA AUXILIADORA,3.0924068351966053e-10
COD_S11_SB11201320361561,3.0918812823463784e-10
Cod_SPro_EK201830194441,3.091881282245145e-10
Cod_SPro_EK201830005182,3.0912311625551607e-10
COD_S11_SB11201320071086,3.0907161953512923e-10
Cod_SPro_EK201830016782,3.090527012749358e-10
SCHOOL_NAME_POLICARPA SALAVARRIETA,3.089387932075792e-10
COD_S11_SB11201220161238,3.087712159811496e-10
COD_S11_SB11201320138728,3.087712159811496e-10
COD_S11_SB11201320177461,3.0867749071530505e-10
Cod_SPro_EK201830198138,3.0867660639534796e-10
SCHOOL_NAME_INSTITUTO SAN JOSE,3.085836235555636e-10
COD_S11_SB11201320495459,3.0840737517402475e-10
Cod_SPro_EK201830166128,3.081277248836033e-10
COD_S11_SB11201310009998,3.080807045764433e-10
COD_S11_SB11201320038508,3.0805838647341987e-10
Cod_SPro_EK201830041337,3.0796477711317103e-10
COD_S11_SB11201320575083,3.0784160873722083e-10
COD_S11_SB11201220365118,3.077569323295672e-10
COD_S11_SB11201320159827,3.0775255860289957e-10
COD_S11_SB11201220092152,3.077305853708981e-10
SCHOOL_NAME_COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA,3.076777313286188e-10
COD_S11_SB11201320026564,3.0764030533233403e-10
COD_S11_SB11201320292579,3.0751816054783703e-10
COD_S11_SB11201220179925,3.0733831561573716e-10
COD_S11_SB11201320156999,3.073270283136223e-10
COD_S11_SB11201320170576,3.0725981758333855e-10
Cod_SPro_EK201830076578,3.070872954636389e-10
Cod_SPro_EK201830048200,3.070334224045609e-10
COD_S11_SB11201320231709,3.067631193603438e-10
Cod_SPro_EK201830169797,3.065166663037026e-10
COD_S11_SB11201220503210,3.063596229404321e-10
COD_S11_SB11201320422402,3.062798691607509e-10
COD_S11_SB11201320249892,3.062731014997704e-10
COD_S11_SB11201220249387,3.059572374719637e-10
COD_S11_SB11201320119971,3.059197490694373e-10
Cod_SPro_EK201830197084,3.0584348943520427e-10
COD_S11_SB11201320489937,3.0575881225831837e-10
SCHOOL_NAME_COLEGIO  ADVENTISTA,3.056728896951729e-10
COD_S11_SB11201220016012,3.0551472286467804e-10
COD_S11_SB11201420045815,3.052468522974801e-10
COD_S11_SB11201320145077,3.051845851283941e-10
COD_S11_SB11201220364113,3.0502208198171517e-10
COD_S11_SB11201220187166,3.050078712037403e-10
COD_S11_SB11201220323123,3.049681913154029e-10
Cod_SPro_EK201830031195,3.049580563292255e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA DEPARTAMENTAL KENNEDY,3.049505348930085e-10
Cod_SPro_EK201830232938,3.049330757560398e-10
Cod_SPro_EK201830169306,3.048456136823793e-10
Cod_SPro_EK201830084903,3.046399915959395e-10
COD_S11_SB11201320186366,3.0442873618407586e-10
COD_S11_SB11201310032089,3.043330111137818e-10
COD_S11_SB11201320364225,3.042314412843242e-10
SCHOOL_NAME_I.E.T. AGROPECUARIA DE  PUERTO VENECIA,3.0401944435602775e-10
SCHOOL_NAME_COLEGIO REPUBLICA EE.UU DE AMERICA (IED),3.038936458149769e-10
Cod_SPro_EK201830185947,3.0370677324137135e-10
Cod_SPro_EK201830068568,3.0368578422228055e-10
COD_S11_SB11201220077012,3.0360150928834743e-10
Cod_SPro_EK201830165041,3.0358672967715755e-10
Cod_SPro_EK201830148161,3.0355938471000613e-10
COD_S11_SB11201310001495,3.032346310946166e-10
Cod_SPro_EK201830024788,3.031920050381053e-10
COD_S11_SB11201320237021,3.031516343371933e-10
COD_S11_SB11201220049359,3.0312753041537435e-10
Cod_SPro_EK201830128801,3.031197805520608e-10
Cod_SPro_EK201830209140,3.031033985497653e-10
Cod_SPro_EK201830001880,3.0310339853984115e-10
COD_S11_SB11201420094018,3.029285679053139e-10
Cod_SPro_EK201830226462,3.0289888847252505e-10
SCHOOL_NAME_GIMN FONTANA                                                                                        ,3.023770669615559e-10
COD_S11_SB11201220059911,3.022015473324434e-10
Cod_SPro_EK201830170134,3.020169409239099e-10
COD_S11_SB11201320540363,3.010599863138077e-10
COD_S11_SB11201220210477,3.007738943852151e-10
COD_S11_SB11201320246963,3.0024980901952375e-10
SCHOOL_NAME_IE FRANCISCO WALTER,3.002009333927744e-10
Cod_SPro_EK201830051127,2.9940200711168127e-10
Cod_SPro_EK201830212455,2.9861363582141643e-10
COD_S11_SB11201320507833,2.9786426141717633e-10
Cod_SPro_EK201830074777,2.97606058018691e-10
COD_S11_SB11201320250264,2.9718475710140746e-10
Cod_SPro_EK201830051255,2.968849289078942e-10
Cod_SPro_EK201830094722,2.9680251506497616e-10
Cod_SPro_EK201830190350,2.967336509842487e-10
Cod_SPro_EK201830033157,2.9670322613689964e-10
COD_S11_SB11201320152736,2.9583511670677717e-10
COD_S11_SB11201220281863,2.9580681207332587e-10
Cod_SPro_EK201830179846,2.953895640585538e-10
COD_S11_SB11201320555671,2.949412402895174e-10
Cod_SPro_EK201830145967,2.9476295521601393e-10
Cod_SPro_EK201830020077,2.946617890119538e-10
COD_S11_SB11201220380396,2.93519366890315e-10
Cod_SPro_EK201830054805,2.931331632769003e-10
Cod_SPro_EK201830194491,2.931313746247792e-10
Cod_SPro_EK201830230316,2.9206882299375505e-10
Cod_SPro_EK201830194113,2.920530014986919e-10
COD_S11_SB11201420023830,2.918316855786029e-10
Cod_SPro_EK201830125319,2.917280653893227e-10
Cod_SPro_EK201830065593,2.9075666920670406e-10
COD_S11_SB11201210048937,2.907398152157422e-10
SCHOOL_NAME_INST RAMON BRICEÑO                                                                                  ,2.9060703641104695e-10
COD_S11_SB11201220492011,2.897637305710736e-10
COD_S11_SB11201320531098,2.8949315477109285e-10
COD_S11_SB11201220269329,2.8943537697569076e-10
Cod_SPro_EK201830018230,2.889877505039993e-10
Cod_SPro_EK201830167020,2.888112304969055e-10
Cod_SPro_EK201830128894,2.88778682628141e-10
COD_S11_SB11201220472534,2.886833638266278e-10
COD_S11_SB11201320119268,2.886598599103566e-10
COD_S11_SB11201320090743,2.88635903593718e-10
Cod_SPro_EK201830151732,2.881977859955731e-10
Cod_SPro_EK201830155699,2.877939177282956e-10
Cod_SPro_EK201830129715,2.877349871462613e-10
COD_S11_SB11201320064617,2.8724173654265835e-10
COD_S11_SB11201220404935,2.8716298632773694e-10
Cod_SPro_EK201830226155,2.869771637310782e-10
COD_S11_SB11201420001633,2.8681064043997326e-10
COD_S11_SB11201220145781,2.867764060344787e-10
SCHOOL_NAME_I. E. FEDERICO ANGEL,2.8644106465951926e-10
COD_S11_SB11201220399020,2.863410394215663e-10
COD_S11_SB11201220457091,2.8616455280623776e-10
Cod_SPro_EK201830072670,2.858941231724197e-10
COD_S11_SB11201220334047,2.855945597951445e-10
Cod_SPro_EK201830189099,2.8553805850997653e-10
COD_S11_SB11201220103233,2.8489254227252403e-10
Cod_SPro_EK201830003436,2.8482909342285473e-10
COD_S11_SB11201220007105,2.844583399461571e-10
SCHOOL_NAME_INST PSICOPEDAG INTEGRAL                                                                            ,2.844183867193406e-10
Cod_SPro_EK201830143154,2.8410996695341815e-10
Cod_SPro_EK201830139324,2.8405068322699705e-10
Cod_SPro_EK201830171948,2.830042312753359e-10
COD_S11_SB11201420038579,2.819702866262682e-10
COD_S11_SB11201320213918,2.805063197905254e-10
Cod_SPro_EK201830199685,2.804674580848283e-10
COD_S11_SB11201220235958,2.800966573270169e-10
Cod_SPro_EK201830198175,2.7908146011034736e-10
COD_S11_SB11201220419936,2.782139209018458e-10
Cod_SPro_EK201830158398,2.7820867882252223e-10
COD_S11_SB11201320467184,2.7808228177189496e-10
COD_S11_SB11201410015070,2.778875586493534e-10
Cod_SPro_EK201830063570,2.771242032822332e-10
COD_S11_SB11201220569507,2.7687498277517545e-10
COD_S11_SB11201220327127,2.7632624194331823e-10
Cod_SPro_EK201830072674,2.7622674077948935e-10
SCHOOL_NAME_COL MILITAR INOCENCIO CHINCA,2.760036458842672e-10
Cod_SPro_EK201830030253,2.7581391508331985e-10
COD_S11_SB11201420120157,2.7519851064613644e-10
COD_S11_SB11201320339644,2.746193657469232e-10
COD_S11_SB11201420073623,2.7448724205863537e-10
COD_S11_SB11201320550128,2.74380978256627e-10
Cod_SPro_EK201830125606,2.738769548125765e-10
Cod_SPro_EK201830195149,2.735997832367941e-10
Cod_SPro_EK201830067314,2.7348943835622694e-10
Cod_SPro_EK201830033179,2.7335680170365223e-10
COD_S11_SB11201310007803,2.730121123181345e-10
Cod_SPro_EK201830004504,2.7287919597044837e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA TECNICA MARIA AUXILIADORA,2.727726089371501e-10
Cod_SPro_EK201830225296,2.7257417762180366e-10
Cod_SPro_EK201830117383,2.721815332852653e-10
SCHOOL_NAME_I.E. LUIS RODRIGUEZ VALERA,2.7175529441763707e-10
COD_S11_SB11201320493885,2.7085010399318657e-10
COD_S11_SB11201220392658,2.70712589314242e-10
COD_S11_SB11201320515566,2.695919153719439e-10
COD_S11_SB11201220014244,2.691073956695719e-10
Cod_SPro_EK201830074457,2.6895335262575904e-10
Cod_SPro_EK201830014127,2.688957966705759e-10
COD_S11_SB11201320005103,2.68767007693506e-10
Cod_SPro_EK201830170092,2.683541903007241e-10
COD_S11_SB11201320242662,2.6819038469625255e-10
Cod_SPro_EK201830136843,2.678693098422101e-10
Cod_SPro_EK201830148019,2.674308105263664e-10
COD_S11_SB11201320342865,2.671630701044273e-10
COD_S11_SB11201420407825,2.6692030753218727e-10
Cod_SPro_EK201830085870,2.6656202256226227e-10
Cod_SPro_EK201830125979,2.6621353311755844e-10
Cod_SPro_EK201830190334,2.6500654112193215e-10
COD_S11_SB11201220347342,2.6462563755899514e-10
Cod_SPro_EK201830088061,2.640884160412838e-10
SCHOOL_NAME_SANTA MARIA MICAELA,2.6380477872154594e-10
Cod_SPro_EK201830134887,2.630518305583081e-10
COD_S11_SB11201320006305,2.6298936356899057e-10
COD_S11_SB11201320507720,2.6205638066279204e-10
COD_S11_SB11201220166849,2.6157088709607337e-10
Cod_SPro_EK201830021950,2.613277845803138e-10
Cod_SPro_EK201830120508,2.610305179811481e-10
COD_S11_SB11201320156090,2.6092800799568577e-10
COD_S11_SB11201320022796,2.6086562093847464e-10
Cod_SPro_EK201830063897,2.6034503216221246e-10
Cod_SPro_EK201830072477,2.6004063167742424e-10
Cod_SPro_EK201830008920,2.5990136165513873e-10
Cod_SPro_EK201830167090,2.5952719739542096e-10
COD_S11_SB11201320255816,2.589236727029783e-10
Cod_SPro_EK201830127357,2.589236727029783e-10
COD_S11_SB11201220201420,2.588891630143507e-10
Cod_SPro_EK201830005168,2.5865416463252297e-10
Cod_SPro_EK201830023304,2.5864493094102666e-10
COD_S11_SB11201320177695,2.5862248877260827e-10
Cod_SPro_EK201830158407,2.582677008561733e-10
Cod_SPro_EK201830133637,2.5738892916391987e-10
COD_S11_SB11201220382703,2.572469078709365e-10
Cod_SPro_EK201830158336,2.5680391778367964e-10
Cod_SPro_EK201830209034,2.5593118751445946e-10
COD_S11_SB11201220020947,2.5554884911373714e-10
Cod_SPro_EK201830050976,2.555219552626286e-10
Cod_SPro_EK201830016145,2.553194500592506e-10
Cod_SPro_EK201830119654,2.5508725716748986e-10
Cod_SPro_EK201830181105,2.544912670812751e-10
COD_S11_SB11201220013635,2.5444080277204906e-10
COD_S11_SB11201220438786,2.542005655355772e-10
Cod_SPro_EK201830088042,2.541004568136665e-10
Cod_SPro_EK201830025791,2.536920876065779e-10
Cod_SPro_EK201830043344,2.5353169124462065e-10
Cod_SPro_EK201830058992,2.5350488302992854e-10
COD_S11_SB11201420158114,2.532333091098196e-10
COD_S11_SB11201220262442,2.525088076618058e-10
Cod_SPro_EK201830152467,2.5226610730116685e-10
Cod_SPro_EK201830168005,2.522524595677805e-10
COD_S11_SB11201320146020,2.5214665041924225e-10
COD_S11_SB11201220184505,2.520514748950969e-10
Cod_SPro_EK201830008201,2.513539659191538e-10
Cod_SPro_EK201830100667,2.513302582888657e-10
COD_S11_SB11201320310766,2.5121387160620285e-10
Cod_SPro_EK201830012610,2.5115188652808133e-10
COD_S11_SB11201220321585,2.51102405025554e-10
Cod_SPro_EK201830036119,2.499225290777146e-10
COD_S11_SB11201320089569,2.498022113541901e-10
COD_S11_SB11201420156459,2.495935358982535e-10
COD_S11_SB11201320278870,2.4926515463939964e-10
COD_S11_SB11201420172123,2.490903384614057e-10
Cod_SPro_EK201830072517,2.4881518133691273e-10
Cod_SPro_EK201830190258,2.4873941922007747e-10
COD_S11_SB11201320339351,2.4802968234718345e-10
Cod_SPro_EK201830199730,2.476999058850953e-10
Cod_SPro_EK201830238741,2.47644810210298e-10
COD_S11_SB11201320197294,2.4759627196579047e-10
SCHOOL_NAME_I.E.D. INTEGRADA DE TAUSA,2.4724688478650337e-10
COD_S11_SB11201220302613,2.466249714294855e-10
Cod_SPro_EK201830008089,2.466160876264781e-10
Cod_SPro_EK201830169054,2.465916132296776e-10
Cod_SPro_EK201830030542,2.4580785406097e-10
Cod_SPro_EK201830094834,2.4573160246892887e-10
COD_S11_SB11201220400085,2.455449180167777e-10
Cod_SPro_EK201830040061,2.4526280333611144e-10
SCHOOL_NAME_LICEO BENALCAZAR,2.451237819690654e-10
COD_S11_SB11201320077572,2.44821597330408e-10
Cod_SPro_EK201830154590,2.439860278372657e-10
COD_S11_SB11201220031102,2.437517820298228e-10
COD_S11_SB11201220398997,2.4319365883175393e-10
Cod_SPro_EK201830190337,2.43058192552781e-10
Cod_SPro_EK201830209025,2.430557654770663e-10
COD_S11_SB11201320022063,2.429202843914695e-10
COD_S11_SB11201320361212,2.4280189755232833e-10
Cod_SPro_EK201830075383,2.4235133237239497e-10
COD_S11_SB11201320307934,2.4214637524696803e-10
Cod_SPro_EK201830209028,2.4206199425086174e-10
COD_S11_SB11201320238300,2.4114254887993266e-10
COD_S11_SB11201320315045,2.4092890240935955e-10
Cod_SPro_EK201830141612,2.4048986542864275e-10
COD_S11_SB11201220333859,2.404813732358948e-10
Cod_SPro_EK201830081693,2.402485629213901e-10
SCHOOL_NAME_I. E. ESCUELA NORMAL SUPERIOR,2.400824593131487e-10
COD_S11_SB11201320293398,2.4007673642727817e-10
Cod_SPro_EK201830195742,2.399583204009892e-10
COD_S11_SB11201320326211,2.3960656960687e-10
COD_S11_SB11201320138097,2.3953853492292995e-10
Cod_SPro_EK201830074309,2.395351038059699e-10
Cod_SPro_EK201830041311,2.394681379533801e-10
SCHOOL_NAME_IE ATENEO,2.394380312316768e-10
COD_S11_SB11201220132875,2.389518557454226e-10
COD_S11_SB11201220530452,2.3842545714279927e-10
COD_S11_SB11201220236239,2.380200528514247e-10
Cod_SPro_EK201830042248,2.378056595865957e-10
Cod_SPro_EK201830165863,2.3770652785403593e-10
COD_S11_SB11201320342802,2.375720403080551e-10
COD_S11_SB11201320567380,2.372267152373285e-10
COD_S11_SB11201220550034,2.3722513433557147e-10
COD_S11_SB11201220571476,2.3708427184369596e-10
Cod_SPro_EK201830226023,2.369323576569697e-10
COD_S11_SB11201220014807,2.3673021503844084e-10
Cod_SPro_EK201830092098,2.366631477141044e-10
COD_S11_SB11201320051544,2.36535754286374e-10
Cod_SPro_EK201830209042,2.36114172579347e-10
Cod_SPro_EK201830199307,2.35723121298302e-10
COD_S11_SB11201220539837,2.356456201482867e-10
Cod_SPro_EK201830012634,2.355941023788731e-10
COD_S11_SB11201320420780,2.3476278363725383e-10
COD_S11_SB11201220189835,2.34758030323433e-10
Cod_SPro_EK201830148037,2.343542926252255e-10
SCHOOL_NAME_IE LA ASUNCION,2.342868546439346e-10
COD_S11_SB11201220261782,2.3424628314711056e-10
Cod_SPro_EK201830199668,2.341992014536189e-10
Cod_SPro_EK201830008231,2.3413403745194e-10
Cod_SPro_EK201830059098,2.3409097753843167e-10
COD_S11_SB11201220377096,2.340655257072509e-10
Cod_SPro_EK201830238287,2.3391114694419555e-10
Cod_SPro_EK201830046349,2.3375245496038045e-10
Cod_SPro_EK201830194458,2.334928341320412e-10
Cod_SPro_EK201830042156,2.3346223830996257e-10
Cod_SPro_EK201830209465,2.333781761087632e-10
COD_S11_SB11201220080141,2.3326423249879445e-10
COD_S11_SB11201220350924,2.330230365913599e-10
Cod_SPro_EK201830021238,2.3279236344406085e-10
COD_S11_SB11201320256009,2.327559425530404e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA REPUBLICA DE FRANCIA,2.3268994695077123e-10
SCHOOL_NAME_COLEGIO DON BOSCO LTDA.,2.3263775406812437e-10
Cod_SPro_EK201830016175,2.3258501823766155e-10
COD_S11_SB11201320285945,2.3255016404986424e-10
Cod_SPro_EK201830108950,2.3251509217529968e-10
COD_S11_SB11201320466258,2.3235890800652015e-10
COD_S11_SB11201310008180,2.3232043725237228e-10
Cod_SPro_EK201830052517,2.3223302529421842e-10
COD_S11_SB11201220432181,2.3188320901948232e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA DEPARTAMENTAL NESTOR RANGEL ALFARO,2.3184969927109066e-10
COD_S11_SB11201420145611,2.3157956857911845e-10
Cod_SPro_EK201830178301,2.3157671220146124e-10
COD_S11_SB11201320099999,2.3141192492927264e-10
COD_S11_SB11201320115215,2.3140708190773205e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA ENRIQUE OLAYA HERRERA,2.3127623549468607e-10
Cod_SPro_EK201830063938,2.3122690608638006e-10
COD_S11_SB11201220320019,2.3107952044895204e-10
COD_S11_SB11201320343188,2.309921864699047e-10
COD_S11_SB11201320532849,2.3097281696135647e-10
Cod_SPro_EK201830232881,2.3082331106057404e-10
COD_S11_SB11201220196278,2.3062842876615808e-10
COD_S11_SB11201320218531,2.3048886132190388e-10
SCHOOL_NAME_POLITECNICO DEL SINÃš,2.3048772822358465e-10
COD_S11_SB11201320064575,2.303633241116835e-10
SCHOOL_NAME_I. E. R. OVEJAS,2.3031324378630842e-10
Cod_SPro_EK201830067178,2.302795215686422e-10
COD_S11_SB11201320288080,2.302432719354297e-10
Cod_SPro_EK201830030273,2.300872197861469e-10
COD_S11_SB11201320053316,2.3006217531510828e-10
COD_S11_SB11201320466064,2.2978088616902998e-10
COD_S11_SB11201320223435,2.2973143119923754e-10
COD_S11_SB11201310004255,2.29704826116889e-10
SCHOOL_NAME_INSTITUCION EDUCATIVA VEINTE DE ENERO,2.2965350533768876e-10
Cod_SPro_EK201830104452,2.295675671033181e-10
Cod_SPro_EK201830224609,2.294843100036929e-10
COD_S11_SB11201220381236,2.293386684884735e-10
Cod_SPro_EK201830002751,2.2927920808237994e-10
COD_S11_SB11201320078990,2.2922220236444523e-10
Cod_SPro_EK201830051819,2.291656526159236e-10
SCHOOL_NAME_LIC ALFREDO NOBEL                                                                                   ,2.2907670937434294e-10
COD_S11_SB11201220498102,2.2901258272478534e-10
COD_S11_SB11201320345356,2.2901021610712285e-10
Cod_SPro_EK201830108931,2.2897111521387953e-10
COD_S11_SB11201320198002,2.2835032670804327e-10
COD_S11_SB11201320090369,2.2815932509734466e-10
COD_S11_SB11201420270658,2.2801458327033887e-10
COD_S11_SB11201320313756,2.2798547044556413e-10
SCHOOL_NAME_FUNDACION COLEGIO LOS ANGELES,2.279747915496695e-10
COD_S11_SB11201220104663,2.2786478014739143e-10
Cod_SPro_EK201830138799,2.2770473611473646e-10
COD_S11_SB11201220425101,2.2741138490079027e-10
COD_S11_SB11201320246815,2.273604542235982e-10
COD_S11_SB11201220524265,2.2729044065353244e-10
COD_S11_SB11201220263413,2.2717913178556488e-10
COD_S11_SB11201220313596,2.2715382243707976e-10
Cod_SPro_EK201830065960,2.271524381419978e-10
SCHOOL_NAME_COL CALASANZ FEMENINO                                                                               ,2.268892366015913e-10
COD_S11_SB11201220386275,2.2686120561093882e-10
